Year,Country,COUNTRY,VARIABLE,Variable,MEASURE,Measure,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2010,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,3389000000.0,,
2010,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,JPY,Yen,0.0,Units,,,4158115000000.0,,
2010,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,KRW,Won,0.0,Units,,,16522920101210.0,,
2010,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,422000000.0,,
2010,Netherlands,NLD,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,2300000000.0,,
2010,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,NZD,New Zealand Dollar,0.0,Units,,,1407711813.0,,
2010,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,NOK,Norwegian Krone,0.0,Units,,,21408000000.0,,
2010,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,PLN,Zloty,0.0,Units,,,26006000000.0,,
2010,Portugal,PRT,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,1511000000.0,,
2010,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,342000000.0,,
2010,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,221000000.0,,
2010,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,SEK,Swedish Krona,0.0,Units,,,15906000000.0,,
2010,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,CHF,Swiss Franc,0.0,Units,,,4725000000.0,,
2010,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,TRY,Turkish Lira,0.0,Units,,,10256980071.503,,
2010,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,GBP,Pound Sterling,0.0,Units,,,5563648000.0,,
2010,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2010.0,USD,US Dollar,0.0,Units,,,82400000000.0,,
2011,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,248000000.0,,
2011,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,CAD,Canadian Dollar,0.0,Units,,,20725000000.0,,
2011,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,HRK,Croatian Kuna,0.0,Units,,,3464000000.0,,
2011,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,CZK,Czech Koruna,0.0,Units,,,31799000000.0,,
2011,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,DKK,Danish Krone,0.0,Units,,,7838000000.0,,
2011,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,973000000.0,,
2011,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,12604291274.0,,
2011,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,HUF,Forint,0.0,Units,,,83241000000.0,,
2011,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,ISK,Iceland Krona,0.0,Units,,,6251000000.0,B,Break
2011,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,INR,Indian Rupee,0.0,Units,,,364500000000.0,,
2011,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,4129000000.0,,
2011,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,JPY,Yen,0.0,Units,,,3974213000000.0,,
2011,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,KRW,Won,0.0,Units,,,14245236003100.0,,
2011,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,343000000.0,,
2011,Netherlands,NLD,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,2287000000.0,,
2011,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,NZD,New Zealand Dollar,0.0,Units,,,1617508079.0,,
2011,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,NOK,Norwegian Krone,0.0,Units,,,21912000000.0,,
2011,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,PLN,Zloty,0.0,Units,,,34281000000.0,,
2011,Portugal,,,,,,,,,,,,,,,
2011,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,432000000.0,,
2011,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,112000000.0,,
2011,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,SEK,Swedish Krona,0.0,Units,,,17258000000.0,,
2011,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,CHF,Swiss Franc,0.0,Units,,,4717000000.0,,
2011,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,TRY,Turkish Lira,0.0,Units,,,12152686133.333,,
2011,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,GBP,Pound Sterling,0.0,Units,,,4829298000.0,,
2011,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2011.0,USD,US Dollar,0.0,Units,,,82700000000.0,,
2012,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,553000000.0,,
2012,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,CAD,Canadian Dollar,0.0,Units,,,18959000000.0,,
2012,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,HRK,Croatian Kuna,0.0,Units,,,3600000000.0,,
2012,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,CZK,Czech Koruna,0.0,Units,,,22036000000.0,,
2012,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,DKK,Danish Krone,0.0,Units,,,9853000000.0,,
2012,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,1128000000.0,,
2012,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,13173701531.474,,
2012,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,HUF,Forint,0.0,Units,,,44166000000.0,,
2012,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,ISK,Iceland Krona,0.0,Units,,,6101000000.0,,
2012,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,INR,Indian Rupee,0.0,Units,,,426420000000.0,,
2012,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,3107000000.0,,
2012,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,JPY,Yen,0.0,Units,,,3825478000000.0,,
2012,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,KRW,Won,0.0,Units,,,15609284605570.0,,
2012,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,243000000.0,,
2012,Netherlands,,,,,,,,,,,,,,,
2012,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,NZD,New Zealand Dollar,0.0,Units,,,1038365120.8,,
2012,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,NOK,Norwegian Krone,0.0,Units,,,24677000000.0,,
2012,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,PLN,Zloty,0.0,Units,,,18339000000.0,,
2012,Portugal,PRT,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,274000000.0,,
2012,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,311000000.0,,
2012,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,102000000.0,,
2012,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,SEK,Swedish Krona,0.0,Units,,,19260000000.0,,
2012,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,CHF,Swiss Franc,0.0,Units,,,4677000000.0,,
2012,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,TRY,Turkish Lira,0.0,Units,,,11113900000.0,,
2012,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,GBP,Pound Sterling,0.0,Units,,,4507696000.0,,
2012,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2012.0,USD,US Dollar,0.0,Units,,,83100000000.0,,
2013,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,587000000.0,,
2013,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,CAD,Canadian Dollar,0.0,Units,,,17907000000.0,,
2013,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,HRK,Croatian Kuna,0.0,Units,,,3215000000.0,,
2013,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,CZK,Czech Koruna,0.0,Units,,,16827000000.0,,
2013,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,DKK,Danish Krone,0.0,Units,,,7808000000.0,,
2013,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,1148000000.0,,
2013,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,12866158552.0,,
2013,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,HUF,Forint,0.0,Units,,,118946000000.0,,
2013,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,ISK,Iceland Krona,0.0,Units,,,6789000000.0,,
2013,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,INR,Indian Rupee,0.0,Units,,,659270000000.0,,
2013,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,2841000000.0,,
2013,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,JPY,Yen,0.0,Units,,,4292152000000.0,,
2013,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,KRW,Won,0.0,Units,,,16477615000000.0,,
2013,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,253000000.0,,
2013,Netherlands,,,,,,,,,,,,,,,
2013,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,NZD,New Zealand Dollar,0.0,Units,,,1293456996.0,,
2013,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,NOK,Norwegian Krone,0.0,Units,,,30005000000.0,,
2013,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,PLN,Zloty,0.0,Units,,,10345000000.0,,
2013,Portugal,PRT,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,211000000.0,,
2013,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,360000000.0,,
2013,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,104000000.0,,
2013,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,SEK,Swedish Krona,0.0,Units,,,17414000000.0,,
2013,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,CHF,Swiss Franc,0.0,Units,,,4593000000.0,,
2013,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,TRY,Turkish Lira,0.0,Units,,,15767664537.244,,
2013,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,GBP,Pound Sterling,0.0,Units,,,5120633000.0,,
2013,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2013.0,USD,US Dollar,0.0,Units,,,81400000000.0,,
2014,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,417000000.0,,
2014,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,CAD,Canadian Dollar,0.0,Units,,,7493905411.56,B,Break
2014,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,HRK,Croatian Kuna,0.0,Units,,,2134000000.0,,
2014,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,CZK,Czech Koruna,0.0,Units,,,16632000000.0,,
2014,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,DKK,Danish Krone,0.0,Units,,,8212000000.0,,
2014,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,1238000000.0,,
2014,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,10807203024.0,,
2014,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,HUF,Forint,0.0,Units,,,382307000000.0,,
2014,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,ISK,Iceland Krona,0.0,Units,,,7014000000.0,,
2014,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,INR,Indian Rupee,0.0,Units,,,705910000000.0,,
2014,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,3860000000.0,,
2014,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,JPY,Yen,0.0,Units,,,4166380000000.0,,
2014,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,KRW,Won,0.0,Units,,,15234405000000.0,,
2014,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,224000000.0,,
2014,Netherlands,,,,,,,,,,,,,,,
2014,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,NZD,New Zealand Dollar,0.0,Units,,,1458245644.0,,
2014,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,NOK,Norwegian Krone,0.0,Units,,,31783000000.0,,
2014,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,PLN,Zloty,0.0,Units,,,7202000000.0,,
2014,Portugal,,,,,,,,,,,,,,,
2014,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,550000000.0,,
2014,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,128000000.0,,
2014,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,SEK,Swedish Krona,0.0,Units,,,16964000000.0,,
2014,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,CHF,Swiss Franc,0.0,Units,,,4430000000.0,,
2014,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,TRY,Turkish Lira,0.0,Units,,,19327779807.896,,
2014,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,GBP,Pound Sterling,0.0,Units,,,6326657000.0,,
2014,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2014.0,USD,US Dollar,0.0,Units,,,83400000000.0,,
2015,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,778000000.0,P,Provisional value
2015,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,CAD,Canadian Dollar,0.0,Units,,,10227752168.48,,
2015,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,HRK,Croatian Kuna,0.0,Units,,,1815000000.0,,
2015,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,CZK,Czech Koruna,0.0,Units,,,24157000000.0,,
2015,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,DKK,Danish Krone,0.0,Units,,,8103000000.0,,
2015,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,1243000000.0,,
2015,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,10011226322.0,,
2015,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,HUF,Forint,0.0,Units,,,386652000000.0,,
2015,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,ISK,Iceland Krona,0.0,Units,,,9864000000.0,,
2015,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,INR,Indian Rupee,0.0,Units,,,974240000000.0,,
2015,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,5151000000.0,,
2015,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,JPY,Yen,0.0,Units,,,3779008000000.0,,
2015,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,KRW,Won,0.0,Units,,,16531274000000.0,,
2015,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,258000000.0,,
2015,Netherlands,,,,,,,,,,,,,,,
2015,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,NZD,New Zealand Dollar,0.0,Units,,,1645296221.0,,
2015,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,NOK,Norwegian Krone,0.0,Units,,,31825000000.0,,
2015,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,PLN,Zloty,0.0,Units,,,9080000000.0,,
2015,Portugal,,,,,,,,,,,,,,,
2015,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,1133782000.0,,
2015,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,145000000.0,B,Break
2015,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,SEK,Swedish Krona,0.0,Units,,,17413000000.0,,
2015,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,CHF,Swiss Franc,0.0,Units,,,4511366157.3241,,
2015,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,TRY,Turkish Lira,0.0,Units,,,27378199420.306,,
2015,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,GBP,Pound Sterling,0.0,Units,,,6583304000.0,,
2015,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2015.0,USD,US Dollar,0.0,Units,,,89100000000.0,,
2016,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,810000000.0,,
2016,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,CAD,Canadian Dollar,0.0,Units,,,10327375361.98,,
2016,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,HRK,Croatian Kuna,0.0,Units,,,1487000000.0,,
2016,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,CZK,Czech Koruna,0.0,Units,,,22958300000.0,,
2016,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,DKK,Danish Krone,0.0,Units,,,8186000000.0,,
2016,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,1178000000.0,,
2016,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,9216000000.0,,
2016,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,HUF,Forint,0.0,Units,,,250023000000.0,,
2016,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,ISK,Iceland Krona,0.0,Units,,,9989000000.0,,
2016,India,IND,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,INR,Indian Rupee,0.0,Units,,,925980000000.0,,
2016,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,3755000000.0,,
2016,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,JPY,Yen,0.0,Units,,,3919169000000.0,,
2016,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,KRW,Won,0.0,Units,,,16136934000000.0,,
2016,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,357000000.0,,
2016,Netherlands,,,,,,,,,,,,,,,
2016,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,NZD,New Zealand Dollar,0.0,Units,,,1596863351.0,,
2016,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,NOK,Norwegian Krone,0.0,Units,,,31440000000.0,,
2016,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,PLN,Zloty,0.0,Units,,,13420000000.0,,
2016,Portugal,,,,,,,,,,,,,,,
2016,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,751418000.0,,
2016,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,149000000.0,,
2016,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,SEK,Swedish Krona,0.0,Units,,,19752000000.0,,
2016,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,CHF,Swiss Franc,0.0,Units,,,4326127505.995,,
2016,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,TRY,Turkish Lira,0.0,Units,,,24510379771.813,,
2016,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,GBP,Pound Sterling,0.0,Units,,,7010939000.0,,
2016,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2016.0,USD,US Dollar,0.0,Units,,,92900000000.0,,
2017,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,655906000.0,P,Provisional value
2017,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,CAD,Canadian Dollar,0.0,Units,,,10955674960.64,,
2017,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,HRK,Croatian Kuna,0.0,Units,,,1467000000.0,,
2017,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,CZK,Czech Koruna,0.0,Units,,,25911000000.0,,
2017,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,DKK,Danish Krone,0.0,Units,,,7927000000.0,,
2017,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,1235000000.0,,
2017,France,FRA,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,9080000000.0,,
2017,Hungary,HUN,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,HUF,Forint,0.0,Units,,,395987000000.0,,
2017,Iceland,ISL,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,ISK,Iceland Krona,0.0,Units,,,10969000000.0,,
2017,India,,,,,,,,,,,,,,,
2017,Italy,ITA,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,3409000000.0,,
2017,Japan,JPN,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,JPY,Yen,0.0,Units,,,3992721000000.0,,
2017,Korea,KOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,KRW,Won,0.0,Units,,,16603065000000.0,,
2017,Lithuania,LTU,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,345000000.0,,
2017,Netherlands,,,,,,,,,,,,,,,
2017,New Zealand,NZL,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,NZD,New Zealand Dollar,0.0,Units,,,1496284453.0,,
2017,Norway,NOR,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,NOK,Norwegian Krone,0.0,Units,,,34681000000.0,,
2017,Poland,POL,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,PLN,Zloty,0.0,Units,,,13661000000.0,,
2017,Portugal,,,,,,,,,,,,,,,
2017,Slovak Republic,SVK,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,749613000.0,,
2017,Slovenia,SVN,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,217000000.0,,
2017,Sweden,SWE,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,SEK,Swedish Krona,0.0,Units,,,22882000000.0,,
2017,Switzerland,CHE,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,CHF,Swiss Franc,0.0,Units,,,4368790430.8763,,
2017,Türkiye,TUR,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,TRY,Turkish Lira,0.0,Units,,,25318455631.109,,
2017,United Kingdom,GBR,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,GBP,Pound Sterling,0.0,Units,,,7957727000.0,,
2017,United States,USA,I-INV-RD,Road infrastructure investment,NAT,National currency,2017.0,USD,US Dollar,0.0,Units,,,96600000000.0,,
2018,Belgium,BEL,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,681000000.0,P,Provisional value
2018,Canada,CAN,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,CAD,Canadian Dollar,0.0,Units,,,9841000000.0,,
2018,Croatia,HRV,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,HRK,Croatian Kuna,0.0,Units,,,2118000000.0,,
2018,Czech Republic,CZE,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,CZK,Czech Koruna,0.0,Units,,,26791000000.0,,
2018,Denmark,DNK,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,DKK,Danish Krone,0.0,Units,,,8079000000.0,,
2018,Finland,FIN,I-INV-RD,Road infrastructure investment,NAT,National currency,2018.0,EUR,Euro,0.0,Units,,,1526000000.0,,
