Year,Country,COUNTRY,VARIABLE,Variable,MEASURE,Measure,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2010,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,184000000.0,,
2010,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,CAD,Canadian Dollar,0.0,Units,,,11880000000.0,,
2010,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,HRK,Croatian Kuna,0.0,Units,,,1421000000.0,,
2010,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,CZK,Czech Koruna,0.0,Units,,,16942000000.0,,
2010,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,DKK,Danish Krone,0.0,Units,,,7879000000.0,,
2010,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,667000000.0,,
2010,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,2431000000.0,,
2010,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,HUF,Forint,0.0,Units,,,90493000000.0,E,Estimated value
2010,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,ISK,Iceland Krona,0.0,Units,,,4679000000.0,,
2010,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,INR,Indian Rupee,0.0,Units,,,568069000000.0,,
2010,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,6437000000.0,,
2010,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,JPY,Yen,0.0,Units,,,1623291000000.0,,
2010,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,KRW,Won,0.0,Units,,,2212400000000.0,,
2010,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,160000000.0,,
2010,Netherlands,NLD,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,1209000000.0,,
2010,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,NZD,New Zealand Dollar,0.0,Units,,,1372395615.0,,
2010,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,NOK,Norwegian Krone,0.0,Units,,,10897000000.0,,
2010,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,PLN,Zloty,0.0,Units,,,10532000000.0,,
2010,Portugal,PRT,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,102000000.0,,
2010,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,175000000.0,,
2010,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,EUR,Euro,0.0,Units,,,137000000.0,,
2010,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,SEK,Swedish Krona,0.0,Units,,,8342000000.0,,
2010,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,CHF,Swiss Franc,0.0,Units,,,2762000000.0,,
2010,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,TRY,Turkish Lira,0.0,Units,,,719000000.0,,
2010,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,GBP,Pound Sterling,0.0,Units,,,3361802000.0,,
2010,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010.0,USD,US Dollar,0.0,Units,,,48772990473.044,,
2011,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,156000000.0,,
2011,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,CAD,Canadian Dollar,0.0,Units,,,8004000000.0,,
2011,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,HRK,Croatian Kuna,0.0,Units,,,1578000000.0,,
2011,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,CZK,Czech Koruna,0.0,Units,,,14009000000.0,,
2011,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,DKK,Danish Krone,0.0,Units,,,6563000000.0,,
2011,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,658000000.0,,
2011,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,2746000000.0,,
2011,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,HUF,Forint,0.0,Units,,,71636000000.0,,
2011,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,ISK,Iceland Krona,0.0,Units,,,4679000000.0,,
2011,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,INR,Indian Rupee,0.0,Units,,,603470000000.0,,
2011,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,6220000000.0,,
2011,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,JPY,Yen,0.0,Units,,,1740214000000.0,,
2011,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,KRW,Won,0.0,Units,,,2310800000000.0,,
2011,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,153000000.0,,
2011,Netherlands,NLD,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,323000000.0,,
2011,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,NZD,New Zealand Dollar,0.0,Units,,,1485209745.0,,
2011,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,NOK,Norwegian Krone,0.0,Units,,,12589000000.0,,
2011,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,PLN,Zloty,0.0,Units,,,11036000000.0,,
2011,Portugal,,,,,,,,,,,,,,,
2011,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,157000000.0,,
2011,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,EUR,Euro,0.0,Units,,,122000000.0,,
2011,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,SEK,Swedish Krona,0.0,Units,,,7732000000.0,,
2011,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,CHF,Swiss Franc,0.0,Units,,,2758000000.0,,
2011,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,TRY,Turkish Lira,0.0,Units,,,1575000000.0,,
2011,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,GBP,Pound Sterling,0.0,Units,,,2988985000.0,,
2011,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011.0,USD,US Dollar,0.0,Units,,,45993773372.932,,
2012,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,145000000.0,,
2012,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,CAD,Canadian Dollar,0.0,Units,,,8004000000.0,,
2012,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,HRK,Croatian Kuna,0.0,Units,,,1403000000.0,,
2012,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,CZK,Czech Koruna,0.0,Units,,,14351000000.0,,
2012,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,DKK,Danish Krone,0.0,Units,,,7031000000.0,,
2012,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,525000000.0,,
2012,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,2851000000.0,,
2012,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,HUF,Forint,0.0,Units,,,85581000000.0,,
2012,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,ISK,Iceland Krona,0.0,Units,,,4787000000.0,,
2012,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,INR,Indian Rupee,0.0,Units,,,533240000000.0,,
2012,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,7196000000.0,,
2012,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,JPY,Yen,0.0,Units,,,1806147000000.0,,
2012,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,KRW,Won,0.0,Units,,,2324700000000.0,,
2012,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,123000000.0,,
2012,Netherlands,,,,,,,,,,,,,,,
2012,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,NZD,New Zealand Dollar,0.0,Units,,,1578805502.0,,
2012,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,NOK,Norwegian Krone,0.0,Units,,,13057000000.0,,
2012,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,PLN,Zloty,0.0,Units,,,1791000000.0,,
2012,Portugal,PRT,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,165000000.0,,
2012,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,193000000.0,,
2012,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,EUR,Euro,0.0,Units,,,120000000.0,,
2012,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,SEK,Swedish Krona,0.0,Units,,,8348000000.0,,
2012,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,CHF,Swiss Franc,0.0,Units,,,2909000000.0,,
2012,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,TRY,Turkish Lira,0.0,Units,,,1620000000.0,,
2012,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,GBP,Pound Sterling,0.0,Units,,,2798764000.0,,
2012,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012.0,USD,US Dollar,0.0,Units,,,48009760441.173,,
2013,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,147000000.0,,
2013,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,CAD,Canadian Dollar,0.0,Units,,,5395000000.0,B,Break
2013,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,HRK,Croatian Kuna,0.0,Units,,,1584000000.0,,
2013,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,CZK,Czech Koruna,0.0,Units,,,13334000000.0,,
2013,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,DKK,Danish Krone,0.0,Units,,,6862000000.0,,
2013,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,511000000.0,,
2013,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,2904000000.0,,
2013,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,HUF,Forint,0.0,Units,,,109924000000.0,,
2013,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,ISK,Iceland Krona,0.0,Units,,,4512000000.0,,
2013,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,INR,Indian Rupee,0.0,Units,,,547700000000.0,,
2013,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,9134000000.0,,
2013,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,JPY,Yen,0.0,Units,,,2106207000000.0,,
2013,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,KRW,Won,0.0,Units,,,2420000000000.0,,
2013,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,127000000.0,,
2013,Netherlands,,,,,,,,,,,,,,,
2013,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,NZD,New Zealand Dollar,0.0,Units,,,1436715243.0,,
2013,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,NOK,Norwegian Krone,0.0,Units,,,14369000000.0,,
2013,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,PLN,Zloty,0.0,Units,,,1839000000.0,,
2013,Portugal,PRT,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,174000000.0,,
2013,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,204000000.0,,
2013,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,EUR,Euro,0.0,Units,,,123000000.0,,
2013,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,SEK,Swedish Krona,0.0,Units,,,9028000000.0,,
2013,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,CHF,Swiss Franc,0.0,Units,,,2957000000.0,,
2013,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,TRY,Turkish Lira,0.0,Units,,,1596000000.0,,
2013,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,GBP,Pound Sterling,0.0,Units,,,2671045000.0,,
2013,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013.0,USD,US Dollar,0.0,Units,,,45435000000.0,,
2014,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,206000000.0,,
2014,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,CAD,Canadian Dollar,0.0,Units,,,6935332415.6666,B,Break
2014,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,HRK,Croatian Kuna,0.0,Units,,,1965000000.0,,
2014,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,CZK,Czech Koruna,0.0,Units,,,16167000000.0,,
2014,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,DKK,Danish Krone,0.0,Units,,,5933000000.0,,
2014,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,506000000.0,,
2014,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,2760000000.0,,
2014,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,HUF,Forint,0.0,Units,,,84213000000.0,,
2014,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,ISK,Iceland Krona,0.0,Units,,,5000000000.0,,
2014,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,INR,Indian Rupee,0.0,Units,,,585610000000.0,,
2014,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,9564000000.0,,
2014,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,JPY,Yen,0.0,Units,,,1980437000000.0,,
2014,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,KRW,Won,0.0,Units,,,2302100000000.0,,
2014,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,143000000.0,,
2014,Netherlands,,,,,,,,,,,,,,,
2014,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,NZD,New Zealand Dollar,0.0,Units,,,1484352357.0,,
2014,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,NOK,Norwegian Krone,0.0,Units,,,16627000000.0,,
2014,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,PLN,Zloty,0.0,Units,,,1603000000.0,,
2014,Portugal,,,,,,,,,,,,,,,
2014,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,181000000.0,,
2014,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,EUR,Euro,0.0,Units,,,113000000.0,,
2014,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,SEK,Swedish Krona,0.0,Units,,,9256000000.0,,
2014,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,CHF,Swiss Franc,0.0,Units,,,2940000000.0,,
2014,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,TRY,Turkish Lira,0.0,Units,,,1622000000.0,,
2014,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,GBP,Pound Sterling,0.0,Units,,,2323513000.0,,
2014,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014.0,USD,US Dollar,0.0,Units,,,51442240042.163,,
2015,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,457000000.0,,
2015,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,CAD,Canadian Dollar,0.0,Units,,,7588227176.2367,,
2015,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,HRK,Croatian Kuna,0.0,Units,,,1866000000.0,,
2015,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,CZK,Czech Koruna,0.0,Units,,,18675000000.0,,
2015,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,DKK,Danish Krone,0.0,Units,,,6025000000.0,,
2015,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,508900000.0,,
2015,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,2598230000.0,,
2015,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,HUF,Forint,0.0,Units,,,87464000000.0,,
2015,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,ISK,Iceland Krona,0.0,Units,,,6350000000.0,,
2015,India,IND,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,INR,Indian Rupee,0.0,Units,,,532940000000.0,,
2015,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,9066000000.0,,
2015,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,JPY,Yen,0.0,Units,,,1938608000000.0,,
2015,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,KRW,Won,0.0,Units,,,2768900000000.0,,
2015,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,159000000.0,,
2015,Netherlands,,,,,,,,,,,,,,,
2015,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,NZD,New Zealand Dollar,0.0,Units,,,1511041204.0,,
2015,Norway,NOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,NOK,Norwegian Krone,0.0,Units,,,17421000000.0,,
2015,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,PLN,Zloty,0.0,Units,,,1738000000.0,,
2015,Portugal,,,,,,,,,,,,,,,
2015,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,201025000.0,,
2015,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,EUR,Euro,0.0,Units,,,100000000.0,B,Break
2015,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,SEK,Swedish Krona,0.0,Units,,,11072000000.0,B,Break
2015,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,CHF,Swiss Franc,0.0,Units,,,2948000000.0,,
2015,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,TRY,Turkish Lira,0.0,Units,,,723000000.0,,
2015,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,GBP,Pound Sterling,0.0,Units,,,2297276000.0,,
2015,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015.0,USD,US Dollar,0.0,Units,,,51765892760.0,,
2016,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,528000000.0,,
2016,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,CAD,Canadian Dollar,0.0,Units,,,7163506461.7556,,
2016,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,HRK,Croatian Kuna,0.0,Units,,,1766000000.0,,
2016,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,CZK,Czech Koruna,0.0,Units,,,20742600000.0,,
2016,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,DKK,Danish Krone,0.0,Units,,,6848000000.0,,
2016,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,544000000.0,,
2016,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,2430850000.0,,
2016,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,HUF,Forint,0.0,Units,,,91134000000.0,,
2016,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,ISK,Iceland Krona,0.0,Units,,,6073000000.0,,
2016,India,,,,,,,,,,,,,,,
2016,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,8446000000.0,,
2016,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,JPY,Yen,0.0,Units,,,2036197000000.0,,
2016,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,KRW,Won,0.0,Units,,,2480987000000.0,,
2016,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,152000000.0,,
2016,Netherlands,,,,,,,,,,,,,,,
2016,New Zealand,NZL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,NZD,New Zealand Dollar,0.0,Units,,,1427567035.0,,
2016,Norway,,,,,,,,,,,,,,,
2016,Poland,POL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,PLN,Zloty,0.0,Units,,,1827000000.0,,
2016,Portugal,,,,,,,,,,,,,,,
2016,Slovak Republic,SVK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,215000000.0,,
2016,Slovenia,SVN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,EUR,Euro,0.0,Units,,,104000000.0,,
2016,Sweden,SWE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,SEK,Swedish Krona,0.0,Units,,,10698000000.0,,
2016,Switzerland,CHE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,CHF,Swiss Franc,0.0,Units,,,2943000000.0,,
2016,Türkiye,TUR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,TRY,Turkish Lira,0.0,Units,,,769000000.0,,
2016,United Kingdom,GBR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,GBP,Pound Sterling,0.0,Units,,,2052058000.0,,
2016,United States,USA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016.0,USD,US Dollar,0.0,Units,,,55312766920.0,,
2017,Belgium,BEL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,396797000.0,P,Provisional value
2017,Canada,CAN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,CAD,Canadian Dollar,0.0,Units,,,7853184472.061,,
2017,Croatia,HRV,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,HRK,Croatian Kuna,0.0,Units,,,1287000000.0,,
2017,Czech Republic,CZE,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,CZK,Czech Koruna,0.0,Units,,,18989000000.0,,
2017,Denmark,DNK,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,DKK,Danish Krone,0.0,Units,,,8313000000.0,,
2017,Finland,FIN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,548500000.0,,
2017,France,FRA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,2369230000.0,,
2017,Hungary,HUN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,HUF,Forint,0.0,Units,,,114246000000.0,,
2017,Iceland,ISL,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,ISK,Iceland Krona,0.0,Units,,,8195000000.0,,
2017,India,,,,,,,,,,,,,,,
2017,Italy,ITA,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,8803000000.0,,
2017,Japan,JPN,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,JPY,Yen,0.0,Units,,,2177532000000.0,,
2017,Korea,KOR,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,KRW,Won,0.0,Units,,,2827723000000.0,,
2017,Lithuania,LTU,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017.0,EUR,Euro,0.0,Units,,,151000000.0,,
2017,Netherlands,,,,,,,,,,,,,,,
